domain,checked_url,final_url,http_status,fetch_error,shopify_detected,shopify_confidence,shopify_signals,checked_at
industrywest.com,https://industrywest.com,https://www.industrywest.com/,200,,0,none,,2026-03-16T14:33:06.278233+00:00
infiniteobjects.com,https://infiniteobjects.com,https://infiniteobjects.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.288759+00:00
ingredientswellness.com,https://ingredientswellness.com/,https://ingredientswellness.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.315416+00:00
inhalehealth.com,https://inhalehealth.com,https://inhalehealth.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.422281+00:00
inikasuperfoods.com,https://inikasuperfoods.com,https://inikasuperfoods.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.431519+00:00
inkbox.com,https://inkbox.com/,https://inkbox.com/,403,HTTPError: 403,0,none,,2026-03-16T14:33:06.473874+00:00
innate-co.com,https://innate-co.com/,https://innate-co.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.566704+00:00
innbeautyproject.com,https://www.innbeautyproject.com/,https://www.innbeautyproject.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features,2026-03-16T14:33:06.572226+00:00
insideweather.com,https://insideweather.com,https://insideweather.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.601842+00:00
int.aguabendita.com,https://int.aguabendita.com/,https://int.aguabendita.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.673437+00:00
int.pichulik.com,https://int.pichulik.com/,https://int.pichulik.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.686528+00:00
intelligenceofnature.com,https://intelligenceofnature.com/,https://intelligenceofnature.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.743928+00:00
intelligentchange.com,https://www.intelligentchange.com,https://www.intelligentchange.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:06.780675+00:00
interiordefine.com,https://www.interiordefine.com/,https://www.interiordefine.com/,200,,0,none,,2026-03-16T14:33:06.821927+00:00
intimissimi.com,https://www.intimissimi.com/,https://www.intimissimi.com/de/,200,,0,none,,2026-03-16T14:33:06.891137+00:00
ipsy.com,https://www.ipsy.com/,https://www.ipsy.com/,200,,0,none,,2026-03-16T14:33:06.908803+00:00
iraconcept.com,https://www.iraconcept.com/,https://www.iraconcept.com/,200,,0,none,,2026-03-16T14:33:06.922381+00:00
isawitfirst.com,https://isawitfirst.com,https://isawitfirst.com,,TimeoutError: The read operation timed out,0,none,,2026-03-16T14:33:06.959943+00:00
italic.com,https://italic.com,https://italic.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.124147+00:00
itchpet.com,https://www.itchpet.com/,https://www.itchpet.com/,200,,0,none,,2026-03-16T14:33:07.254295+00:00
itembeauty.com,https://itembeauty.com,https://www.ipsy.com:443/,200,,0,none,,2026-03-16T14:33:07.255141+00:00
itsapril.com,https://itsapril.com/,https://itsapril.com/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:33:07.293306+00:00
itsaugust.co,https://www.itsaugust.co/,https://www.itsaugust.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.353469+00:00
ivoryella.com,https://ivoryella.com,https://ivoryella.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.375983+00:00
jaanusorgusaar.com,https://www.jaanusorgusaar.com/,https://www.jaanusorgusaar.com/,200,,0,none,,2026-03-16T14:33:07.455203+00:00
jaanuu.com,https://www.jaanuu.com/,https://www.jaanuu.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.505212+00:00
jackerwin.com,https://www.jackerwin.com/,https://www.jackerwin.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.515678+00:00
jackhenry.co,https://jackhenry.co/,https://jackhenry.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.550016+00:00
jadedldn.com,https://jadedldn.com,https://jadedldn.com,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features,2026-03-16T14:33:07.652886+00:00
jambys.com,https://jambys.com,https://jambys.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.664141+00:00
janji.com,https://janji.com/,https://janji.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.719491+00:00
jasonmarkk.com,https://jasonmarkk.com,https://jasonmarkk.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.792242+00:00
javycoffee.com,https://javycoffee.com,https://javvycoffee.com/,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:07.823742+00:00
jawzrsize.com,https://jawzrsize.com,https://jawzrsize.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.857398+00:00
jaxjox.com,https://jaxjox.com/,https://jaxjox.com/,,URLError: [Errno 11002] getaddrinfo failed,0,none,,2026-03-16T14:33:07.954164+00:00
jeffreestarcosmetics.com,https://jeffreestarcosmetics.com,https://jeffreestarcosmetics.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:07.958047+00:00
jemsforall.com,https://jemsforall.com/,https://jemsforall.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.082645+00:00
jennikayne.com,https://jennikayne.com,https://jennikayne.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.129552+00:00
jetfuelyou.com,https://jetfuelyou.com,https://jetfuelyou.com,,"URLError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'jetfuelyou.com'. (_ssl.c:1081)",0,none,,2026-03-16T14:33:08.166531+00:00
jhilburn.com,https://jhilburn.com/,https://jhilburn.com/,200,,0,none,,2026-03-16T14:33:08.268018+00:00
jho.fr,https://www.jho.fr/,https://www.jho.fr/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.268887+00:00
jibbycoffee.com,https://jibbycoffee.com/,https://jibbycoffee.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.294157+00:00
jiggypuzzles.com,https://jiggypuzzles.com/,https://jiggypuzzles.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.434898+00:00
jimmyfairly.co.uk,https://jimmyfairly.co.uk/,https://jimmyfairly.co.uk/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.435953+00:00
jimmyjoy.com,https://jimmyjoy.com/,https://jimmyjoy.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.518160+00:00
jimmylion.com,https://www.jimmylion.com/,https://www.jimmylion.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.584903+00:00
jodeian.com,https://jodeian.com,https://jodeian.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.607426+00:00
joinfightcamp.com,https://joinfightcamp.com/,https://joinfightcamp.com/,200,,0,none,,2026-03-16T14:33:08.685601+00:00
jointemple.com,https://jointemple.com/,https://jointemple.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.697278+00:00
jolieskinco.com,https://jolieskinco.com/,https://jolieskinco.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features,2026-03-16T14:33:08.724832+00:00
jomers.com,https://jomers.com/,https://jomers.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.778049+00:00
jonesroadbeauty.com,https://jonesroadbeauty.com/,https://jonesroadbeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.852432+00:00
joolies.com,https://joolies.com/,https://joolies.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.919304+00:00
joovv.com,https://joovv.com,https://joovv.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:08.999712+00:00
jot.co,https://jot.co/,https://jot.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.002256+00:00
joulala.com,https://www.joulala.com,https://www.joulala.com,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:33:09.062640+00:00
joya.ca,https://joya.ca/,https://joya.ca/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.108446+00:00
joyresolve.com,https://joyresolve.com/,https://joyresolve.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.142544+00:00
judy.co,https://judy.co/,https://judy.co/,200,,0,none,,2026-03-16T14:33:09.159712+00:00
juicymarbles.com,https://www.juicymarbles.com/,https://www.juicymarbles.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.167450+00:00
juliaidas.com,https://www.Juliaidas.com,https://www.Juliaidas.com,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:33:09.244247+00:00
juliecare.co,https://juliecare.co/,https://juliecare.co/,200,,1,medium,myshopify.com,2026-03-16T14:33:09.278259+00:00
july.ac,https://july.ac/,https://july.ac/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:33:09.291920+00:00
july.com,https://july.com,https://july.com/eu/,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:09.311276+00:00
jun-per.com,https://www.jun-per.com,https://www.jun-per.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.328879+00:00
juna-world.com,https://juna-world.com/,https://juna-world.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.484997+00:00
juneoven.com,https://juneoven.com,https://juneoven.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.543467+00:00
junes.co,https://junes.co/,https://junes.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.615448+00:00
juneshine.com,https://juneshine.com/,https://juneshine.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.620572+00:00
jungalow.com,https://jungalow.com,https://www.jungalow.com/,200,,0,none,,2026-03-16T14:33:09.690212+00:00
junoco.com,https://junoco.com,https://junoco.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.759763+00:00
just-wears.com,https://just-wears.com/,https://just-wears.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.790423+00:00
justaddbuoy.com,https://justaddbuoy.com/,https://justaddbuoy.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:09.891118+00:00
justfab.com,https://www.justfab.com/,https://www.justfab.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:09.929236+00:00
justwater.com,https://justwater.com,https://justwater.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.033601+00:00
jwpei.com,https://jwpei.com,https://jwpei.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.165191+00:00
kabo.co,https://kabo.co,https://kabo.co,200,,0,none,,2026-03-16T14:33:10.181439+00:00
kaiserin.com,https://kaiserin.com/,https://kaiserin.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.325639+00:00
kaiyo.com,https://kaiyo.com,https://kaiyo.com,403,HTTPError: 403,0,none,,2026-03-16T14:33:10.491387+00:00
kajabeauty.com,https://kajabeauty.com/,https://kajabeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.510341+00:00
kanefootwear.com,https://kanefootwear.com/,https://kanefootwear.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.516072+00:00
kano.me,https://kano.me/us,https://www.kano.me/us,404,HTTPError: 404,0,none,,2026-03-16T14:33:10.566816+00:00
karinbjorkegrenjones.se,http://www.karinbjorkegrenjones.se/,http://www.karinbjorkegrenjones.se/,200,,0,none,,2026-03-16T14:33:10.640295+00:00
karststonepaper.com,https://karststonepaper.com,https://karststonepaper.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.689986+00:00
katemcleod.com,https://www.katemcleod.com/,https://www.katemcleod.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.702678+00:00
kbdfans.com,https://kbdfans.com,https://kbdfans.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.841474+00:00
keababies.com,https://keababies.com,https://keababies.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.910365+00:00
keekooralcare.com,https://www.keekooralcare.com/,https://www.keekooralcare.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:10.989160+00:00
keeps.com,https://www.keeps.com/,https://www.keeps.com/,200,,0,none,,2026-03-16T14:33:11.061071+00:00
keepyourcadence.com,https://keepyourcadence.com/,https://keepyourcadence.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.112745+00:00
kencko.com,https://www.kencko.com/,https://www.kencko.com/,200,,1,medium,myshopify.com,2026-03-16T14:33:11.139948+00:00
kendamil.com,https://kendamil.com/,https://kendamil.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.157109+00:00
kenhunt.co.uk,https://Kenhunt.co.uk,https://Kenhunt.co.uk,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.251249+00:00
kesterblack.com,https://www.kesterblack.com/,https://www.kesterblack.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.272912+00:00
ketnipz.com,https://www.ketnipz.com/,https://www.ketnipz.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.420445+00:00
kettleandfire.com,https://www.kettleandfire.com/,https://www.kettleandfire.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.451955+00:00
keyssoulcare.com,https://keyssoulcare.com,https://keyssoulcare.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.600656+00:00
kibtea.com,https://www.kibtea.com/,https://kadinpekanbaru.org/tentang-kadin/,200,,0,none,,2026-03-16T14:33:11.623362+00:00
killstar.com,https://killstar.com,https://killstar.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.788662+00:00
kineuphorics.com,https://www.kineuphorics.com/,https://www.kineuphorics.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:11.872436+00:00
kinfertility.com.au,https://kinfertility.com.au,https://kinfertility.com.au,200,,0,none,,2026-03-16T14:33:11.896813+00:00
kinfill.com,https://kinfill.com/,https://kinfill.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.011839+00:00
kingice.com,https://kingice.com,https://kingice.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.147323+00:00
kinobody.com,https://kinobody.com,https://kinobody.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.179387+00:00
kiramoon.com,https://www.kiramoon.com/,https://www.kiramoon.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.264270+00:00
kirrinfinch.com,https://kirrinfinch.com/,https://kirrinfinch.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.286310+00:00
kitebeauty.co,https://kitebeauty.co/,https://kitebeauty.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.315586+00:00
kith.com,https://kith.com,https://kith.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.407658+00:00
kitnipbox.com,https://www.kitnipbox.com/,https://www.kitnipbox.com/,200,,0,none,,2026-03-16T14:33:12.426269+00:00
kittyandvibe.com,https://www.kittyandvibe.com/,https://www.kittyandvibe.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.454438+00:00
kiwico.com,https://www.kiwico.com/,https://www.kiwico.com/,200,,0,none,,2026-03-16T14:33:12.548124+00:00
kizik.com,https://kizik.com,https://kizik.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.558661+00:00
kjbeckett.com,https://kjbeckett.com,https://kjbeckett.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.634667+00:00
klarskin.com,https://klarskin.com/,https://www.klarskin.com/,200,,1,high,myshopify.com|/cdn/shop/,2026-03-16T14:33:12.651962+00:00
kleibeauty.com,https://kleibeauty.com/,https://kleibeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.714676+00:00
kncbeauty.com,https://kncbeauty.com/,https://kncbeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.728285+00:00
knickey.com,https://knickey.com,https://knickey.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.750913+00:00
knix.com,https://knix.com,https://knix.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.778205+00:00
knockaround.com,https://knockaround.com,https://knockaround.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.847673+00:00
knotstandard.com,https://www.knotstandard.com/,https://www.knotstandard.com/,200,,0,none,,2026-03-16T14:33:12.872691+00:00
knowbeauty.com,https://knowbeauty.com/,https://knowbeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.907484+00:00
knowell.com,https://www.knowell.com/,https://www.knowell.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:12.919048+00:00
koio.co,https://www.koio.co/,https://www.koio.co/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features,2026-03-16T14:33:12.976309+00:00
kokoon.io,https://kokoon.io,https://www.philips.co.uk/c-p/TAN7808GY_00/sleep-headphones,200,,0,none,,2026-03-16T14:33:13.006344+00:00
kolibree.com,https://www.kolibree.com/en/,https://us.kolibree.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.038310+00:00
konmari.com,https://konmari.com,https://konmari.com,200,,0,none,,2026-03-16T14:33:13.057942+00:00
koparibeauty.com,https://koparibeauty.com,https://koparibeauty.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.089807+00:00
korres.com,https://korres.com,https://korres.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.208291+00:00
kosas.com,https://kosas.com,https://kosas.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.236993+00:00
kotn.com,https://kotn.com/,https://kotn.com/,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:33:13.371789+00:00
kravebeauty.com,https://kravebeauty.com/,https://kravebeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.377855+00:00
krisnations.com,https://krisnations.com,https://krisnations.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.475966+00:00
krostnewyork.com,https://krostnewyork.com/,https://krostnewyork.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.482606+00:00
kuiu.com,https://www.kuiu.com/,https://www.kuiu.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.497636+00:00
kulfibeauty.com,https://kulfibeauty.com/,https://kulfibeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.535737+00:00
kurufootwear.com,https://www.kurufootwear.com/,https://www.kurufootwear.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.615673+00:00
kyliecosmetics.com,https://kyliecosmetics.com,https://kyliecosmetics.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.619333+00:00
kytebaby.com,https://kytebaby.com,https://kytebaby.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.648537+00:00
la-mienne.com,https://www.la-mienne.com,https://www.la-mienne.com/se/,200,,0,none,,2026-03-16T14:33:13.678769+00:00
labucq.com,https://labucq.com/,https://labucq.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.729640+00:00
lackofcolor.com,https://lackofcolor.com/,https://lackofcolor.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.761122+00:00
lagatta.com,https://www.lagatta.com/,https://lagatta.com/,200,,0,none,,2026-03-16T14:33:13.765999+00:00
lalignenyc.com,https://lalignenyc.com/,https://lalignenyc.com/,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:13.788170+00:00
lamaterashop.com,https://lamaterashop.com/,https://lamaterashop.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.787908+00:00
laneeight.com,https://laneeight.com/,https://laneeight.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.881767+00:00
langehair.com,https://langehair.com,https://langehair.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:13.931391+00:00
laperla.com,https://laperla.com/,https://laperla.com/,200,,0,none,,2026-03-16T14:33:13.998910+00:00
larkdff.com,https://www.larkdff.com/,https://www.larkdff.com/,200,,0,none,,2026-03-16T14:33:14.011605+00:00
lashify.com,https://lashify.com,https://lashify.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.031554+00:00
lashreality.com,https://lashreality.com/,https://lashreality.com/,,"URLError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'lashreality.com'. (_ssl.c:1081)",0,none,,2026-03-16T14:33:14.048390+00:00
lassogear.com,https://lassogear.com/,https://nesa-usa.com/how-much-to-pay,200,,0,none,,2026-03-16T14:33:14.148692+00:00
lastcrumb.com,https://lastcrumb.com/,https://lastcrumb.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.153526+00:00
lastobject.com,https://lastobject.com,https://lastobject.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.289469+00:00
laylopets.com,https://www.laylopets.com/,https://www.laylopets.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.308597+00:00
lazyoaf.com,https://lazyoaf.com,https://lazyoaf.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.452620+00:00
leafenvy.co.uk,https://www.leafenvy.co.uk/,https://www.leafenvy.co.uk/,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.465077+00:00
leafshave.com,https://leafshave.com,https://leafshave.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.470654+00:00
lealfre.com,https://lealfre.com/,https://lealfre.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features,2026-03-16T14:33:14.556038+00:00
leboxblanc.com,https://leboxblanc.com,https://leboxblanc.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.619500+00:00
ledbury.com,https://www.ledbury.com/,https://www.ledbury.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.660016+00:00
leesa.com,https://leesa.com,https://www.leesa.com/,200,,0,none,,2026-03-16T14:33:14.663308+00:00
lelo.com,https://lelo.com,https://www.lelo.com/,200,,0,none,,2026-03-16T14:33:14.793404+00:00
lemonaidhealth.com,https://www.lemonaidhealth.com/,https://www.lemonaidhealth.com/,200,,0,none,,2026-03-16T14:33:14.827582+00:00
lemond.com,https://lemond.com/,https://lemond.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:14.926377+00:00
lemonperfect.com,https://lemonperfect.com/,https://lemonperfect.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:15.064801+00:00
leonandgeorge.com,https://leonandgeorge.com,https://www.leonandgeorge.com/,200,,0,none,,2026-03-16T14:33:15.193344+00:00
leons.ca,https://leons.ca,https://leons.ca,429,HTTPError: 429,0,none,,2026-03-16T14:33:15.268760+00:00
leprunier.com,https://leprunier.com/,https://leprunier.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:15.314657+00:00
lepuzz.com,https://lepuzz.com/,https://lepuzz.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:15.681572+00:00
lesmiraculeux.eu,https://www.lesmiraculeux.eu/,https://www.lesmiraculeux.eu/,429,HTTPError: 429,0,none,,2026-03-16T14:33:15.828679+00:00
lesseofficial.com,https://lesseofficial.com/,https://lesseofficial.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:16.063985+00:00
lestrangelondon.com,https://lestrangelondon.com/,https://lestrangelondon.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:16.558784+00:00
letsbehonest.eu,https://www.letsbehonest.eu/,https://www.letsbehonest.eu/,200,,0,none,,2026-03-16T14:33:16.690368+00:00
letsdisco.com,https://letsdisco.com/,https://letsdisco.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:16.846109+00:00
letspuzz.com,https://www.letspuzz.com/,https://www.letspuzz.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:16.971300+00:00
letterfolk.com,https://letterfolk.com/,https://letterfolk.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.011462+00:00
lettucegrow.com,https://lettucegrow.com,https://www.lettucegrow.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.030201+00:00
levainbakery.com,https://levainbakery.com,https://levainbakery.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.111380+00:00
levelshealth.com,https://www.levelshealth.com/,https://www.levelshealth.com/,200,,0,none,,2026-03-16T14:33:17.118299+00:00
lickhome.com,https://www.lickhome.com/,https://www.lick.com/de,200,,0,none,,2026-03-16T14:33:17.156266+00:00
liewood.com,https://liewood.com,https://liewood.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.214401+00:00
lifeboostcoffee.com,https://lifeboostcoffee.com,https://lifeboostcoffee.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.258305+00:00
lifelabs.design,https://lifelabs.design/,https://lifelabs.design/,200,,0,none,,2026-03-16T14:33:17.376042+00:00
linjer.co,https://www.linjer.co/,https://www.linjer.co/,403,HTTPError: 403,0,none,,2026-03-16T14:33:17.432252+00:00
liquid-iv.com,https://www.liquid-iv.com/,https://www.liquid-iv.com/,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:17.559459+00:00
liquiddeath.com,https://liquiddeath.com,https://liquiddeath.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.620675+00:00
lisasaysgah.com,https://lisasaysgah.com/,https://lisasaysgah.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.798580+00:00
liteboxer.com,https://liteboxer.com,https://litesport.com/,200,,0,none,,2026-03-16T14:33:17.908296+00:00
literati.com,https://literati.com,https://literati.com,200,,0,none,,2026-03-16T14:33:17.928033+00:00
litmethod.com,https://litmethod.com,https://litmethod.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:17.952372+00:00
litter-robot.com,https://www.litter-robot.com/,https://www.litter-robot.com/,200,,0,none,,2026-03-16T14:33:18.092510+00:00
littlechonk.com,https://www.littlechonk.com/,https://www.littlechonk.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.113131+00:00
littlespoon.com,https://www.littlespoon.com/,https://www.littlespoon.com/,200,,0,none,,2026-03-16T14:33:18.136288+00:00
livecrude.com,https://livecrude.com/,https://livecrude.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.235848+00:00
livefeather.com,https://livefeather.com,https://livefeather.com,403,HTTPError: 403,0,none,,2026-03-16T14:33:18.276843+00:00
livehermosa.com,https://livehermosa.com/,https://livehermosa.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.318431+00:00
livelarq.com,https://www.livelarq.com/,https://www.livelarq.com/,200,,0,none,,2026-03-16T14:33:18.395150+00:00
livemontys.com,https://livemontys.com/,https://livemontys.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.561651+00:00
liveouter.com,https://liveouter.com/,https://liveouter.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.591023+00:00
liveowyn.com,https://liveowyn.com/,https://liveowyn.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.623666+00:00
livewholier.com,https://www.livewholier.com/,https://www.livewholier.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.708180+00:00
livezesti.com,https://livezesti.com/,https://livezesti.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.733466+00:00
livingkoa.com,https://livingkoa.com/,https://livingkoa.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.800834+00:00
livingoutlines.com,https://livingoutlines.com/,https://livingoutlines.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.818050+00:00
livso.com,https://livso.com,https://livso.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.831529+00:00
loaf.com,https://loaf.com/,https://loaf.com/,200,,0,none,,2026-03-16T14:33:18.865946+00:00
loah.beer,https://loah.beer/,https://loah.beer/,429,HTTPError: 429,0,none,,2026-03-16T14:33:18.883525+00:00
